date,block_section_or_yard,corridor_block,line,demanded_time_from,demanded_time_to,block_demanded,permitted_time_from,permitted_time_to,block_permitted
2024-07-11,TUG YD,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-11,NYP-DVR,MAS-GDR,UP,16:10:00,17:40:00,90,22:30:00,00:00:00,90
2024-07-11,KVN YD,TRL-KPD,UP,15:58:00,16:38:00,40,22:30:00,23:10:00,40
2024-07-11,MDVE-CTRE,TRL-KPD,UP,22:00:00,01:00:00,180,22:30:00,01:30:00,180
2024-07-11,AJJ YD,TRL-KPD,UP,22:35:00,00:35:00,120,22:35:00,00:35:00,120
2024-07-11,SVUR-THL,TRL-KPD,UP,22:45:00,00:45:00,120,22:45:00,00:45:00,120
2024-07-11,PON YD,MAS-GDR,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-12,PEL-DVR,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-07-12,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-12,VGA-NG,AJJ-RU,UP,15:30:00,17:00:00,90,01:45:00,03:15:00,90
2024-07-12,MDVE-SHU,TRL-KPD,DN,01:00:00,02:50:00,110,02:00:00,03:50:00,110
2024-07-12,KPD YD,TRL-KPD,DN,10:00:00,13:00:00,180,03:30:00,06:30:00,180
2024-07-12,TUG YD,TRL-KPD,UP,21:30:00,00:00:00,150,22:30:00,01:00:00,150
2024-07-12,MDVE-CTRE,TRL-KPD,UP,16:30:00,17:20:00,50,22:30:00,23:20:00,50
2024-07-12,AJJ YD,TRL-KPD,UP,22:50:00,01:20:00,150,22:50:00,01:20:00,150
2024-07-12,SVUR-THL,TRL-KPD,UP,22:50:00,23:50:00,60,22:50:00,23:50:00,60
2024-07-12,MDVE-CTRE,TRL-KPD,UP,23:20:00,02:00:00,160,23:20:00,02:00:00,160
2024-07-12,KOK YD,MAS-GDR,UP,23:30:00,02:30:00,180,23:30:00,02:30:00,180
2024-07-13,PON YD,MAS-GDR,UP,00:40:00,02:10:00,90,00:40:00,02:10:00,90
2024-07-13,PEL-DVR,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-07-13,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-13,VGA-NG,AJJ-RU,UP,16:00:00,17:00:00,60,01:45:00,02:45:00,60
2024-07-13,KPD YD,TRL-KPD,DN,10:00:00,13:00:00,180,03:30:00,06:30:00,180
2024-07-13,TUG YD,TRL-KPD,UP,21:30:00,00:00:00,150,22:30:00,01:00:00,150
2024-07-13,MDVE-CTRE,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-14,PEL-DVR,MAS-GDR,DN,01:15:00,04:15:00,180,01:15:00,04:15:00,180
2024-07-14,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-14,VGA-NG,AJJ-RU,UP,15:40:00,16:40:00,60,01:45:00,02:45:00,60
2024-07-14,KPD YD,TRL-KPD,DN,10:20:00,13:10:00,170,03:40:00,06:30:00,170
2024-07-14,TUG YD,TRL-KPD,UP,11:25:00,13:55:00,150,22:30:00,01:00:00,150
2024-07-14,AJJ YD,TRL-KPD,UP,22:30:00,01:00:00,150,22:30:00,01:00:00,150
2024-07-14,MDVE-CTRE,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-15,PEL-DVR,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-07-15,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-15,VGA-NG,AJJ-RU,UP,15:20:00,16:20:00,60,01:45:00,02:45:00,60
2024-07-15,KPD YD,TRL-KPD,DN,10:55:00,13:25:00,150,04:00:00,06:30:00,150
2024-07-15,AJJ YD,TRL-KPD,UP,22:30:00,01:30:00,180,22:30:00,01:30:00,180
2024-07-15,MDVE-CTRE,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-15,TUG YD,TRL-KPD,UP,22:50:00,01:10:00,140,22:50:00,01:10:00,140
2024-07-16,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-16,PEL-DVR,MAS-GDR,DN,01:30:00,04:30:00,180,01:30:00,04:30:00,180
2024-07-16,KPD YD,TRL-KPD,DN,15:00:00,17:30:00,150,02:00:00,04:30:00,150
2024-07-16,KPD YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-07-16,TUG YD,TRL-KPD,UP,13:15:00,13:45:00,30,22:30:00,23:00:00,30
2024-07-16,AJJ YD,TRL-KPD,UP,22:30:00,01:30:00,180,22:30:00,01:30:00,180
2024-07-16,MDVE-CTRE,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-16,TUG YD,TRL-KPD,UP,23:00:00,01:10:00,130,23:00:00,01:10:00,130
2024-07-17,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-17,PEL-DVR,MAS-GDR,DN,11:45:00,14:45:00,180,01:30:00,04:30:00,180
2024-07-17,KPD YD,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-07-17,TUG YD,TRL-KPD,UP,15:40:00,16:10:00,30,22:30:00,23:00:00,30
2024-07-17,MDVE-CTRE,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-17,AJJ YD,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-17,TUG YD,TRL-KPD,UP,23:05:00,01:05:00,120,23:05:00,01:05:00,120
2024-07-18,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-18,PEL-DVR,MAS-GDR,DN,11:40:00,14:40:00,180,01:30:00,04:30:00,180
2024-07-18,KPD YD,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-07-18,TUG YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-07-18,MDVE-CTRE,TRL-KPD,UP,14:30:00,16:30:00,120,22:30:00,00:30:00,120
2024-07-19,TMV-MTL,MAS-GDR,DN,02:00:00,06:30:00,270,00:00:00,04:30:00,270
2024-07-19,MAS YD,MAS-GDR,UP,00:55:00,02:10:00,75,00:55:00,02:10:00,75
2024-07-19,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-19,PEL-DVR,MAS-GDR,DN,11:40:00,14:40:00,180,01:30:00,04:30:00,180
2024-07-19,KPD YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-07-19,TUG YD,TRL-KPD,UP,22:20:00,00:20:00,120,22:30:00,00:30:00,120
2024-07-19,MDVE-CTRE,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-20,TMV-MTL,MAS-GDR,DN,02:00:00,06:30:00,270,00:00:00,04:30:00,270
2024-07-20,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-20,PEL-DVR,MAS-GDR,DN,11:45:00,14:30:00,165,01:45:00,04:30:00,165
2024-07-20,KPD YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-07-20,TUG YD,TRL-KPD,UP,22:25:00,00:25:00,120,22:30:00,00:30:00,120
2024-07-20,MDVE-CTRE,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-20,KPD YD,TRL-KPD,UP,23:45:00,01:45:00,120,23:45:00,01:45:00,120
2024-07-21,TMV-MTL,MAS-GDR,DN,02:00:00,06:30:00,270,00:00:00,04:30:00,270
2024-07-21,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-21,PEL-DVR,MAS-GDR,DN,12:00:00,14:40:00,160,01:50:00,04:30:00,160
2024-07-21,KPD YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-07-21,TUG YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-07-21,AJJ YD,TRL-KPD,UP,22:30:00,02:00:00,210,22:30:00,02:00:00,210
2024-07-21,MDVE-CTRE,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-21,KPD YD,TRL-KPD,UP,23:20:00,00:50:00,90,23:20:00,00:50:00,90
2024-07-22,TMV-MTL,MAS-GDR,DN,02:00:00,06:30:00,270,00:00:00,04:30:00,270
2024-07-22,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-22,PEL-DVR,MAS-GDR,DN,01:45:00,04:15:00,150,01:45:00,04:15:00,150
2024-07-22,AJJ YD,TRL-KPD,UP,11:00:00,11:30:00,30,02:00:00,02:30:00,30
2024-07-22,KPD YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-07-22,MDVE-CTRE,TRL-KPD,UP,15:00:00,17:00:00,120,22:30:00,00:30:00,120
2024-07-22,TUG YD,TRL-KPD,UP,23:00:00,00:15:00,75,23:00:00,00:15:00,75
2024-07-22,AJJ YD,TRL-KPD,UP,23:00:00,02:00:00,180,23:00:00,02:00:00,180
2024-07-23,TMV-MTL,MAS-GDR,DN,02:00:00,06:30:00,270,00:00:00,04:30:00,270
2024-07-23,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-23,PEL-DVR,MAS-GDR,DN,02:00:00,04:20:00,140,02:00:00,04:20:00,140
2024-07-23,KPD YD,TRL-KPD,DN,13:00:00,15:00:00,120,04:30:00,06:30:00,120
2024-07-23,TUG YD,TRL-KPD,UP,16:15:00,17:15:00,60,22:30:00,23:30:00,60
2024-07-23,MDVE-CTRE,TRL-KPD,UP,22:15:00,00:15:00,120,22:30:00,00:30:00,120
2024-07-23,AJJ YD,TRL-KPD,UP,23:55:00,02:00:00,125,23:55:00,02:00:00,125
2024-07-24,TMV-MTL,MAS-GDR,DN,02:25:00,06:48:00,263,00:07:00,04:30:00,263
2024-07-24,PEL-DVR,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-07-24,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-24,PEL-DVR,MAS-GDR,DN,03:00:00,04:30:00,90,03:00:00,04:30:00,90
2024-07-24,KPD YD,TRL-KPD,DN,09:30:00,11:30:00,120,04:30:00,06:30:00,120
2024-07-24,TUG YD,TRL-KPD,UP,14:00:00,15:00:00,60,22:30:00,23:30:00,60
2024-07-24,MDVE-CTRE,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-25,TMV-MTL,MAS-GDR,DN,03:00:00,07:20:00,260,00:10:00,04:30:00,260
2024-07-25,AJJ YD,TRL-KPD,UP,01:46:00,03:30:00,104,00:46:00,02:30:00,104
2024-07-25,PEL-DVR,MAS-GDR,DN,01:00:00,02:30:00,90,01:00:00,02:30:00,90
2024-07-25,KPD YD,TRL-KPD,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-07-25,DVR-NYP,MAS-GDR,DN,01:40:00,04:40:00,180,01:30:00,04:30:00,180
2024-07-25,PEL-DVR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-07-25,KPD YD,TRL-KPD,DN,14:00:00,16:00:00,120,04:30:00,06:30:00,120
2024-07-25,TUG YD,TRL-KPD,UP,15:00:00,16:00:00,60,22:30:00,23:30:00,60
2024-07-25,MDVE-CTRE,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-26,TMV-MTL,MAS-GDR,DN,03:00:00,07:20:00,260,00:10:00,04:30:00,260
2024-07-26,AJJ YD,TRL-KPD,UP,00:50:00,02:05:00,75,00:50:00,02:05:00,75
2024-07-26,DVR-NYP,MAS-GDR,DN,01:45:00,04:45:00,180,01:30:00,04:30:00,180
2024-07-26,KPD YD,TRL-KPD,UP,10:35:00,10:55:00,20,02:10:00,02:30:00,20
2024-07-26,PEL-DVR,MAS-GDR,DN,03:00:00,05:00:00,120,02:30:00,04:30:00,120
2024-07-26,KPD YD,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-07-26,TUG YD,TRL-KPD,UP,15:00:00,16:00:00,60,22:30:00,23:30:00,60
2024-07-26,MDVE-CTRE,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-27,TMV-MTL,MAS-GDR,DN,03:00:00,07:20:00,260,00:10:00,04:30:00,260
2024-07-27,AJJ YD,TRL-KPD,UP,03:15:00,04:25:00,70,01:20:00,02:30:00,70
2024-07-27,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-27,KPD YD,TRL-KPD,UP,10:30:00,10:50:00,20,02:10:00,02:30:00,20
2024-07-27,PEL-DVR,MAS-GDR,DN,02:55:00,04:55:00,120,02:30:00,04:30:00,120
2024-07-27,KPD YD,TRL-KPD,DN,12:15:00,14:00:00,105,04:45:00,06:30:00,105
2024-07-27,MDVE-CTRE,TRL-KPD,UP,21:35:00,23:35:00,120,22:30:00,00:30:00,120
2024-07-28,TBM YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-28,TMV-MTL,MAS-GDR,DN,03:00:00,07:20:00,260,00:10:00,04:30:00,260
2024-07-28,AJJ YD,TRL-KPD,UP,01:05:00,02:15:00,70,01:05:00,02:15:00,70
2024-07-28,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-28,PEL-DVR,MAS-GDR,DN,03:05:00,04:05:00,60,03:05:00,04:05:00,60
2024-07-28,KPD YD,TRL-KPD,DN,11:50:00,13:20:00,90,05:00:00,06:30:00,90
2024-07-28,MDVE-CTRE,TRL-KPD,UP,23:17:00,01:00:00,103,23:17:00,01:00:00,103
2024-07-29,TBM YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-29,TMV-MTL,MAS-GDR,DN,03:00:00,07:20:00,260,00:10:00,04:30:00,260
2024-07-29,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-29,KPD YD,TRL-KPD,DN,13:40:00,15:00:00,80,05:10:00,06:30:00,80
2024-07-29,MDVE-CTRE,TRL-KPD,UP,22:15:00,23:50:00,95,22:30:00,00:05:00,95
2024-07-30,TMV-MTL,MAS-GDR,DN,03:05:00,07:25:00,260,00:10:00,04:30:00,260
2024-07-30,TBM YD,MAS-GDR,UP,02:10:00,03:35:00,85,01:05:00,02:30:00,85
2024-07-30,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-30,KPD YD,TRL-KPD,DN,10:00:00,11:00:00,60,05:30:00,06:30:00,60
2024-07-30,MDVE-CTRE,TRL-KPD,UP,23:15:00,00:45:00,90,23:15:00,00:45:00,90
2024-07-31,TMV-MTL,MAS-GDR,DN,03:15:00,07:30:00,255,00:15:00,04:30:00,255
2024-07-31,DVR-NYP,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-07-31,KPD YD,TRL-KPD,DN,13:20:00,14:00:00,40,05:50:00,06:30:00,40
2024-07-31,MDVE-CTRE,TRL-KPD,UP,23:15:00,00:45:00,90,23:15:00,00:45:00,90
2024-08-01,TMV-MTL,MAS-GDR,DN,03:00:00,07:15:00,255,00:15:00,04:30:00,255
2024-08-01,DVR-NYP,MAS-GDR,DN,01:00:00,03:50:00,170,01:00:00,03:50:00,170
2024-08-01,KPD YD,TRL-KPD,DN,13:30:00,14:00:00,30,06:00:00,06:30:00,30
2024-08-01,MDVE-CTRE,TRL-KPD,UP,16:00:00,17:30:00,90,22:30:00,00:00:00,90
2024-08-02,TMV-MTL,MAS-GDR,DN,02:00:00,06:10:00,250,00:20:00,04:30:00,250
2024-08-02,DVR-NYP,MAS-GDR,DN,01:30:00,04:00:00,150,01:30:00,04:00:00,150
2024-08-02,KPD YD,TRL-KPD,UP,21:30:00,01:30:00,240,22:30:00,02:30:00,240
2024-08-02,MDVE-CTRE,TRL-KPD,UP,17:00:00,18:00:00,60,22:30:00,23:30:00,60
2024-08-03,TMV-MTL,MAS-GDR,DN,02:00:00,06:10:00,250,00:20:00,04:30:00,250
2024-08-03,DVR-NYP,MAS-GDR,DN,12:15:00,14:29:00,134,02:16:00,04:30:00,134
2024-08-03,KPD YD,TRL-KPD,UP,22:30:00,01:30:00,180,22:30:00,01:30:00,180
2024-08-03,MDVE-CTRE,TRL-KPD,UP,17:00:00,18:00:00,60,22:30:00,23:30:00,60
2024-08-04,TMV-MTL,MAS-GDR,DN,02:30:00,06:40:00,250,00:20:00,04:30:00,250
2024-08-04,DVR-NYP,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-08-04,KPD YD,TRL-KPD,UP,21:30:00,00:30:00,180,22:30:00,01:30:00,180
2024-08-04,MDVE-CTRE,TRL-KPD,UP,16:05:00,17:05:00,60,22:30:00,23:30:00,60
2024-08-05,TMV-MTL,MAS-GDR,DN,02:30:00,06:40:00,250,00:20:00,04:30:00,250
2024-08-05,DVR-NYP,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-08-05,KPD YD,TRL-KPD,UP,15:00:00,17:30:00,150,22:30:00,01:00:00,150
2024-08-05,MDVE-CTRE,TRL-KPD,UP,16:25:00,17:25:00,60,22:30:00,23:30:00,60
2024-08-06,TMV-MTL,MAS-GDR,DN,02:00:00,06:00:00,240,00:30:00,04:30:00,240
2024-08-06,DVR-NYP,MAS-GDR,DN,12:45:00,14:45:00,120,02:30:00,04:30:00,120
2024-08-06,KPD YD,TRL-KPD,UP,21:30:00,23:30:00,120,22:30:00,00:30:00,120
2024-08-07,TMV-MTL,MAS-GDR,DN,02:55:00,06:55:00,240,00:30:00,04:30:00,240
2024-08-07,DVR-NYP,MAS-GDR,DN,12:05:00,13:35:00,90,03:00:00,04:30:00,90
2024-08-07,KPD YD,TRL-KPD,UP,21:30:00,23:30:00,120,22:30:00,00:30:00,120
2024-08-08,TMV-MTL,MAS-GDR,DN,03:00:00,07:00:00,240,00:30:00,04:30:00,240
2024-08-08,DVR-NYP,MAS-GDR,DN,13:30:00,14:30:00,60,03:30:00,04:30:00,60
2024-08-08,KPD YD,TRL-KPD,UP,16:30:00,17:30:00,60,22:30:00,23:30:00,60
2024-08-09,TMV-MTL,MAS-GDR,DN,03:00:00,07:00:00,240,00:30:00,04:30:00,240
2024-08-09,KPD YD,TRL-KPD,UP,16:30:00,17:30:00,60,22:30:00,23:30:00,60
2024-08-10,TMV-MTL,MAS-GDR,DN,03:00:00,07:00:00,240,00:30:00,04:30:00,240
2024-08-10,KPD YD,TRL-KPD,UP,12:40:00,13:20:00,40,22:30:00,23:10:00,40
2024-08-11,TMV-MTL,MAS-GDR,DN,03:30:00,07:30:00,240,00:30:00,04:30:00,240
2024-08-11,KPD YD,TRL-KPD,UP,12:35:00,12:55:00,20,22:30:00,22:50:00,20
2024-08-12,TMV-MTL,MAS-GDR,DN,03:30:00,07:30:00,240,00:30:00,04:30:00,240
2024-08-13,TMV-MTL,MAS-GDR,DN,03:30:00,07:30:00,240,00:30:00,04:30:00,240
2024-08-14,TMV-MTL,MAS-GDR,DN,02:35:00,06:35:00,240,00:30:00,04:30:00,240
2024-08-15,TMV-MTL,MAS-GDR,DN,02:35:00,06:35:00,240,00:30:00,04:30:00,240
2024-08-16,TMV-MTL,MAS-GDR,DN,02:00:00,06:00:00,240,00:30:00,04:30:00,240
2024-08-17,TMV-MTL,MAS-GDR,DN,03:30:00,07:30:00,240,00:30:00,04:30:00,240
2024-08-18,TMV-MTL,MAS-GDR,DN,03:30:00,07:30:00,240,00:30:00,04:30:00,240
2024-08-19,TMV-MTL,MAS-GDR,DN,03:30:00,07:30:00,240,00:30:00,04:30:00,240
2024-08-20,TMV-MTL,MAS-GDR,DN,02:00:00,06:00:00,240,00:30:00,04:30:00,240
2024-08-21,TMV-MTL,MAS-GDR,DN,03:00:00,07:00:00,240,00:30:00,04:30:00,240
2024-08-22,TMV-MTL,MAS-GDR,DN,03:00:00,07:00:00,240,00:30:00,04:30:00,240
2024-08-23,TMV-MTL,MAS-GDR,DN,02:00:00,06:00:00,240,00:30:00,04:30:00,240
2024-08-24,TMV-MTL,MAS-GDR,DN,02:00:00,06:00:00,240,00:30:00,04:30:00,240
2024-08-25,TMV-MTL,MAS-GDR,DN,02:30:00,06:30:00,240,00:30:00,04:30:00,240
2024-08-26,TMV-MTL,MAS-GDR,DN,02:30:00,06:30:00,240,00:30:00,04:30:00,240
2024-08-27,TMV-MTL,MAS-GDR,DN,02:30:00,06:30:00,240,00:30:00,04:30:00,240
2024-08-28,TMV-MTL,MAS-GDR,DN,02:30:00,06:30:00,240,00:30:00,04:30:00,240
2024-08-29,TMV-MTL,MAS-GDR,DN,02:00:00,05:30:00,210,01:00:00,04:30:00,210
2024-08-30,TMV-MTL,MAS-GDR,DN,02:00:00,05:30:00,210,01:00:00,04:30:00,210
2024-08-31,TMV-MTL,MAS-GDR,DN,02:00:00,05:25:00,205,01:05:00,04:30:00,205
2024-09-01,TMV-MTL,MAS-GDR,DN,03:40:00,07:00:00,200,01:10:00,04:30:00,200
2024-09-02,TMV-MTL,MAS-GDR,DN,03:40:00,07:00:00,200,01:10:00,04:30:00,200
2024-09-03,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-04,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-05,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-06,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-07,TMV-MTL,MAS-GDR,DN,02:55:00,05:55:00,180,01:30:00,04:30:00,180
2024-09-08,TMV-MTL,MAS-GDR,DN,02:55:00,05:55:00,180,01:30:00,04:30:00,180
2024-09-09,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-10,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-11,TMV-MTL,MAS-GDR,DN,02:05:00,05:05:00,180,01:30:00,04:30:00,180
2024-09-12,TMV-MTL,MAS-GDR,DN,02:05:00,05:05:00,180,01:30:00,04:30:00,180
2024-09-13,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-14,TMV-MTL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-09-15,TMV-MTL,MAS-GDR,DN,12:30:00,15:15:00,165,01:45:00,04:30:00,165
2024-09-16,TMV-MTL,MAS-GDR,DN,12:30:00,15:15:00,165,01:45:00,04:30:00,165
2024-09-17,TMV-MTL,MAS-GDR,DN,03:00:00,05:45:00,165,01:45:00,04:30:00,165
2024-09-18,TMV-MTL,MAS-GDR,DN,03:00:00,05:45:00,165,01:45:00,04:30:00,165
2024-09-19,TMV-MTL,MAS-GDR,DN,12:40:00,15:25:00,165,01:45:00,04:30:00,165
2024-09-20,TMV-MTL,MAS-GDR,DN,03:15:00,06:00:00,165,01:45:00,04:30:00,165
2024-09-21,TMV-MTL,MAS-GDR,DN,03:15:00,06:00:00,165,01:45:00,04:30:00,165
2024-09-22,TMV-MTL,MAS-GDR,DN,03:30:00,06:00:00,150,02:00:00,04:30:00,150
2024-09-23,TMV-MTL,MAS-GDR,DN,03:30:00,06:00:00,150,02:00:00,04:30:00,150
2024-09-24,TMV-MTL,MAS-GDR,DN,12:40:00,15:10:00,150,02:00:00,04:30:00,150
2024-09-25,TMV-MTL,MAS-GDR,DN,12:40:00,15:10:00,150,02:00:00,04:30:00,150
2024-09-26,TMV-MTL,MAS-GDR,DN,12:40:00,15:10:00,150,02:00:00,04:30:00,150
2024-09-27,TMV-MTL,MAS-GDR,DN,04:50:00,07:00:00,130,02:20:00,04:30:00,130
2024-09-28,TMV-MTL,MAS-GDR,DN,04:50:00,07:00:00,130,02:20:00,04:30:00,130
2024-09-29,TMV-MTL,MAS-GDR,DN,02:00:00,04:02:00,122,02:00:00,04:02:00,122
2024-09-30,TMV-MTL,MAS-GDR,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-10-01,TMV-MTL,MAS-GDR,DN,03:50:00,05:50:00,120,02:30:00,04:30:00,120
2024-10-02,TMV-MTL,MAS-GDR,DN,12:20:00,14:20:00,120,02:30:00,04:30:00,120
2024-10-03,TMV-MTL,MAS-GDR,DN,03:00:00,05:00:00,120,02:30:00,04:30:00,120
2024-10-04,TMV-MTL,MAS-GDR,DN,03:00:00,05:00:00,120,02:30:00,04:30:00,120
2024-10-05,TMV-MTL,MAS-GDR,DN,03:20:00,05:20:00,120,02:30:00,04:30:00,120
2024-10-06,TMV-MTL,MAS-GDR,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-10-07,TMV-MTL,MAS-GDR,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-10-08,TMV-MTL,MAS-GDR,DN,13:00:00,15:00:00,120,02:30:00,04:30:00,120
2024-10-09,TMV-MTL,MAS-GDR,DN,04:20:00,06:20:00,120,02:30:00,04:30:00,120
2024-10-10,TMV-MTL,MAS-GDR,DN,04:20:00,06:20:00,120,02:30:00,04:30:00,120
2024-10-11,TMV-MTL,MAS-GDR,DN,02:05:00,04:05:00,120,02:05:00,04:05:00,120
2024-10-12,TMV-MTL,MAS-GDR,DN,02:05:00,04:05:00,120,02:05:00,04:05:00,120
2024-10-13,TMV-MTL,MAS-GDR,DN,03:30:00,05:15:00,105,02:45:00,04:30:00,105
2024-10-14,TMV-MTL,MAS-GDR,DN,07:45:00,08:35:00,50,03:40:00,04:30:00,50
